Sample	Strand Bias
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	0.291666666667
37.SRR3722151.fasta	2.5
37.SRR3722151.fasta	1.33333333333
37.SRR3722151.fasta	3.42857142857
37.SRR3722151.fasta	2.5
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	1.875
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	2.16666666667
37.SRR3722151.fasta	0.253968253968
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	1.33333333333
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	2.66666666667
37.SRR3722151.fasta	1.33333333333
37.SRR3722151.fasta	1.05
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	1.875
37.SRR3722151.fasta	3.5
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	4.25
37.SRR3722151.fasta	0.291666666667
37.SRR3722151.fasta	3.66666666667
37.SRR3722151.fasta	2.4
37.SRR3722151.fasta	1.05
37.SRR3722151.fasta	1.875
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	2.2
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	1.875
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	4.16666666667
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.291666666667
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	1.875
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.0487264673311
37.SRR3722151.fasta	3.25
37.SRR3722151.fasta	0.0
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	0.052846209709
64.SRR3722201.fasta	0.00875307125307
64.SRR3722201.fasta	0.0297794117647
64.SRR3722201.fasta	0.0281385281385
64.SRR3722201.fasta	2.53846153846
64.SRR3722201.fasta	2.07692307692
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	0.0407547169811
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	2.5
64.SRR3722201.fasta	2.30769230769
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	3.0
64.SRR3722201.fasta	2.64285714286
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	2.7
64.SRR3722201.fasta	1.33333333333
64.SRR3722201.fasta	2.52380952381
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	2.94117647059
64.SRR3722201.fasta	4.25
64.SRR3722201.fasta	4.16666666667
64.SRR3722201.fasta	3.0
64.SRR3722201.fasta	2.8125
64.SRR3722201.fasta	3.66666666667
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	3.60869565217
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	3.5
64.SRR3722201.fasta	0.0132275132275
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	3.0
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	0.0
64.SRR3722201.fasta	0.0240711669283
64.SRR3722201.fasta	2.83333333333
64.SRR3722201.fasta	0.0
